12741,1
12174,1
12224,1
12365,1
12709,1
12725,1
12076,3
9877,1
12448,3
12598,1
12414,2
12655,2
9976,1
12072,2
13027,1
11714,1
9734,1
12481,1
12615,2
12274,2
12634,1
11658,4
11841,2
11747,4
12263,2
11758,3
9765,1
12468,1
12150,1
12565,1
12088,1
12558,1
12436,1
12390,1
12075,1
9727,1
12857,1
11847,2
12839,1
13274,1
12717,3
13405,1
13644,1
9817,1
9646,1
9852,2
9721,1
12461,1
9912,2
12683,2
11874,2
9996,5
9742,1
12431,1
12569,1
12103,2
11959,2
12366,1
12409,1
9981,1
13053,1
12020,2
14394,1
12063,4
12124,2
13068,1
12179,2
12393,3
12378,3
12276,1
12820,3
12369,1
12656,1
12582,1
12842,1
13371,1
9888,2
9835,1
12318,1
12734,1
12983,1
12401,1
12517,2
9902,1
12588,1
9656,1
9726,1
9554,1
12544,1
12939,1
12982,1
12765,1
13255,1
12113,1
11835,1
12495,1
12261,1
9857,1
12505,2
12824,1
12621,1
11956,1
12311,1
12876,1
12374,2
12512,2
13555,1
12932,1
13267,1
12370,1
11942,1
9858,1
11564,1
12637,1
12617,1
12601,1
9946,2
12298,2
10055,1
12227,2
12913,1
12724,1
12863,1
12306,1
12965,1
12267,1
9487,1
9525,1
12108,1
12689,1
15593,1
12745,1
9675,1
13624,1
12052,2
13088,1
13020,1
11876,3
12584,1
12977,2
12376,1
12405,2
9885,1
12281,1
13665,1
13010,1
11906,1
12766,2
12531,1
12112,1
12733,1
12552,1
9972,2
12388,1
12676,1
12003,2
12585,1
9890,1
9652,1
12478,1
12335,1
9820,1
12837,1
12943,1
12214,1
12465,1
11995,1
13653,1
13056,1
12287,1
12886,1
12742,1
12812,1
13435,1
13247,1
9593,1
12777,1
11952,1
13337,1
12786,1
13344,1
11795,1
12884,1
12286,1
9716,2
12869,1
9843,1
13630,1
13498,1
13203,1
12715,1
9990,1
12661,1
9838,1
11571,1
14622,1
13382,1
13504,1
12736,1
13751,1
13221,1
12050,1
9881,1
12231,1
12673,1
12509,1
9938,1
13236,1
12456,1
12222,1
13947,1
10039,1
9899,1
12193,2
9737,1
12557,1
12040,1
9777,1
13283,1
12612,1
12379,1
13302,1
12636,1
12893,1
12101,1
12398,1
12643,1
13329,1
12797,1
12638,1
12242,1
12583,1
12991,1
12859,1
9763,1
14216,1
